"8899C,Mountain soil,Single Cross Hybrid - Yellow,Visayas,105,214,17"
"8899C,San Miguel silty clay loam ,Single Cross Hybrid - Yellow,Visayas,105,214,17"
"AG 5324,Bolinao clay ,Hybrid Yellow Corn,Mindanao,98,206,"
"AG 5324,Camasan sandy clay loam,Hybrid Yellow Corn,Mindanao,98,206,"
"AG 5324,Malalag loam,Hybrid Yellow Corn,Mindanao,98,206,"
"AG 5324,Matina clay,Hybrid Yellow Corn,Mindanao,98,206,"
"AG 5324,Mountain soil,Hybrid Yellow Corn,Mindanao,98,206,"
"AG 5324,San Miguel silty clay loam ,Hybrid Yellow Corn,Mindanao,98,206,"
"AG 5325,Bolinao clay ,Hybrid White Corn,Mindanao,104,220,"
"AG 5325,Camasan sandy clay loam,Hybrid White Corn,Mindanao,104,220,"
"AG 5325,Malalag loam,Hybrid White Corn,Mindanao,104,220,"
"AG 5325,Matina clay,Hybrid White Corn,Mindanao,104,220,"
"AG 5325,Mountain soil,Hybrid White Corn,Mindanao,104,220,"
"AG 5325,San Miguel silty clay loam ,Hybrid White Corn,Mindanao,104,220,"
"AG 8314,Bolinao clay ,Hybrid Yellow Corn,Mindanao,103,195,"
"AG 8314,Camasan sandy clay loam,Hybrid Yellow Corn,Mindanao,103,195,"
"AG 8314,Malalag loam,Hybrid Yellow Corn,Mindanao,103,195,"
"AG 8314,Matina clay,Hybrid Yellow Corn,Mindanao,103,195,"
"AG 8314,Mountain soil,Hybrid Yellow Corn,Mindanao,103,195,"
"AG 8314,San Miguel silty clay loam ,Hybrid Yellow Corn,Mindanao,103,195,"
"AG 8314 B,Malalag loam,Hybrid Yellow Corn,Mindanao,103,180,"
"AG 8314 B,Matina clay,Hybrid Yellow Corn,Mindanao,103,180,"
"AG 8314 B,Mountain soil,Hybrid Yellow Corn,Mindanao,103,180,"
"AG 8314 B,San Miguel silty clay loam ,Hybrid Yellow Corn,Mindanao,103,180,"
"AG 8314 B,Bolinao clay ,Hybrid Yellow Corn,Mindanao,103,180,"
"AG 8314 B,Camasan sandy clay loam,Hybrid Yellow Corn,Mindanao,103,180,"
"AG 8374,Bolinao clay ,Hybrid Yellow Corn,Luzon,103,181,"
"AG 8374,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,103,181,"
"AG 8374,Malalag loam,Hybrid Yellow Corn,Luzon,103,181,"
"AG 8374,Matina clay,Hybrid Yellow Corn,Luzon,103,181,"
"AG 8374,Mountain soil,Hybrid Yellow Corn,Luzon,103,181,"
"AG 8374,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,103,181,"
"Agrisure NK8840 EZ Refuge,Bolinao clay ,Genetically Modified- Yellow,Luzon,109,212,17"
"Agrisure NK8840 EZ Refuge,Camasan sandy clay loam,Genetically Modified- Yellow,Luzon,109,212,17"
"Agrisure NK8840 EZ Refuge,Malalag loam,Genetically Modified- Yellow,Luzon,109,212,17"
"Agrisure NK8840 EZ Refuge,Matina clay,Genetically Modified- Yellow,Luzon,109,212,17"
"Agrisure NK8840 EZ Refuge,Mountain soil,Genetically Modified- Yellow,Luzon,109,212,17"
"Agrisure NK8840 EZ Refuge,San Miguel silty clay loam ,Genetically Modified- Yellow,Luzon,109,212,17"
"Agrisure NK8840 EZ Refuge,Bolinao clay ,Genetically Modified- Yellow,Mindanao,109,212,17"
"Agrisure NK8840 EZ Refuge,Camasan sandy clay loam,Genetically Modified- Yellow,Mindanao,109,212,17"
"Agrisure NK8840 EZ Refuge,Malalag loam,Genetically Modified- Yellow,Mindanao,109,212,17"
"Agrisure NK8840 EZ Refuge,Matina clay,Genetically Modified- Yellow,Mindanao,109,212,17"
"Agrisure NK8840 EZ Refuge,Mountain soil,Genetically Modified- Yellow,Mindanao,109,212,17"
"Agrisure NK8840 EZ Refuge,San Miguel silty clay loam ,Genetically Modified- Yellow,Mindanao,109,212,17"
"AH SUPREME 5150,Bolinao clay ,Biotech Stack-Trait Hybrid,Mindanao,107,249,18"
"AH SUPREME 5150,Camasan sandy clay loam,Biotech Stack-Trait Hybrid,Mindanao,107,249,18"
"AH SUPREME 5150,Malalag loam,Biotech Stack-Trait Hybrid,Mindanao,107,249,18"
"AH SUPREME 5150,Matina clay,Biotech Stack-Trait Hybrid,Mindanao,107,249,18"
"AH SUPREME 5150,Mountain soil,Biotech Stack-Trait Hybrid,Mindanao,107,249,18"
"AH SUPREME 5150,San Miguel silty clay loam ,Biotech Stack-Trait Hybrid,Mindanao,107,249,18"
"B1001236,Bolinao clay ,Hybrid Yellow Corn,Luzon,106,186,15"
"B1001236,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,106,186,15"
"B1001236,Malalag loam,Hybrid Yellow Corn,Luzon,106,186,15"
"B1001236,Matina clay,Hybrid Yellow Corn,Luzon,106,186,15"
"B1001236,Mountain soil,Hybrid Yellow Corn,Luzon,106,186,15"
"B1001236,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,106,186,15"
"B9540G,Bolinao clay ,Hybrid Yellow Corn,Luzon,,,20"
"B9540G,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,,,20"
"B9540G,Malalag loam,Hybrid Yellow Corn,Luzon,,,20"
"B9540G,Matina clay,Hybrid Yellow Corn,Luzon,,,20"
"B9540G,Mountain soil,Hybrid Yellow Corn,Luzon,,,20"
"B9540G,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,,,20"
"B9540R,Bolinao clay ,Genetically Modified- Yellow,Luzon,105,191,17"
"B9540R,Camasan sandy clay loam,Genetically Modified- Yellow,Luzon,105,191,17"
"B9540R,Malalag loam,Genetically Modified- Yellow,Luzon,105,191,17"
"B9540R,Matina clay,Genetically Modified- Yellow,Luzon,105,191,17"
"B9540R,Mountain soil,Genetically Modified- Yellow,Luzon,105,191,17"
"B9540R,San Miguel silty clay loam ,Genetically Modified- Yellow,Luzon,105,191,17"
"B9541G,Bolinao clay ,Hybrid Yellow Corn,Luzon,,,19"
"B9541G,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,,,19"
"B9541G,Malalag loam,Hybrid Yellow Corn,Luzon,,,19"
"B9541G,Matina clay,Hybrid Yellow Corn,Luzon,,,19"
"B9541G,Mountain soil,Hybrid Yellow Corn,Luzon,,,19"
"B9541G,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,,,19"
"B9541R,Bolinao clay ,Genetically Modified- Yellow,Luzon,103,207,17"
"B9541R,Camasan sandy clay loam,Genetically Modified- Yellow,Luzon,103,207,17"
"B9541R,Malalag loam,Genetically Modified- Yellow,Luzon,103,207,17"
"B9541R,Matina clay,Genetically Modified- Yellow,Luzon,103,207,17"
"B9541R,Mountain soil,Genetically Modified- Yellow,Luzon,103,207,17"
"B9541R,San Miguel silty clay loam ,Genetically Modified- Yellow,Luzon,103,207,17"
"B9545,Bolinao clay ,Hybrid Yellow Corn,Luzon,106,211,16"
"B9545,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,106,211,16"
"B9545,Malalag loam,Hybrid Yellow Corn,Luzon,106,211,16"
